filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	calibration_strand_genome_template	calibration_strand_identity_template	calibration_strand_accuracy_template	aligned_speed_bps_template	barcode_arrangement	barcode_score	barcode_full_arrangement	front_score	rear_score	front_begin_index	front_foundseq_length	rear_end_index	rear_foundseq_length	kit	variant
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8018_ch_500_strand.fast5	131982ed-d028-43a9-bf97-5498fa428fa9	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	500	5107.1655	1.34025	1072	False	0.0	1072	1.34025	1072	60	3.705	-0.0019	filtered_out	-1.0	-1.0	0.0	unclassified	36.871795654296875	NB02_var1	36.871795654296875	-0.31111112236976624	9	24	20	24	NB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_80203_ch_310_strand.fast5	043a6fd3-004c-447f-b62f-2e88295d824d	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	310	34323.32375	1.133	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_80238_ch_481_strand.fast5	b547d3d5-f9f7-4aac-a06c-28453653a564	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	481	45371.9435	3.68575	2878	True	0.0875	2878	3.59825	2878	1565	8.575	-0.002	filtered_out	-1.0	-1.0	0.0	barcode06	72.5882339477539	RAB06_var1	72.5882339477539	66.23529052734375	58	48	0	52	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_80509_ch_79_strand.fast5	1943c33c-dc11-46e7-9cb6-f34ac99ca249	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	79	28371.63975	1.2275	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8050_ch_310_strand.fast5	9d2a281c-e37c-4a50-8c21-661b1c5bc105	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	310	1905.47325	1.0895	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_80526_ch_241_strand.fast5	08d5153b-1e59-464b-b2ba-1b15b5765e89	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	241	44726.437	1.51	1169	True	0.04875	1169	1.46125	1169	613	8.949	-0.0016	filtered_out	-1.0	-1.0	0.0	barcode06	84.39215850830078	RAB06_var1	84.39215850830078	33.3725471496582	52	48	42	40	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_80599_ch_481_strand.fast5	50d75b44-115f-4803-8600-8d9bb74bba36	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	481	45453.309	3.628	2874	False	0.0355	2874	3.5925	2874	413	5.667	-0.0021	filtered_out	-1.0	-1.0	0.0	unclassified	33.764705657958984	RAB08_var1	33.764705657958984	19.80392074584961	93	38	113	35	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_80937_ch_101_strand.fast5	b660c278-34d6-4757-98c4-18ea91b44d75	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	101	40226.05175	4.223	3305	True	0.0915	3305	4.1315	3305	1600	9.187	-0.0015	filtered_out	-1.0	-1.0	0.0	barcode02	74.31372833251953	RAB02_var2	52.98039245605469	74.31372833251953	51	47	2	53	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8096_ch_160_strand.fast5	94c09bb9-86f6-40ed-bfc6-ed9d64f7f2a7	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	160	2221.97975	3.4555	2731	True	0.041	2731	3.4145	2731	1635	8.006	-0.0013	filtered_out	-1.0	-1.0	0.0	barcode07	68.62744903564453	RAB07_var1	53.2156867980957	68.62744903564453	50	47	0	53	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81015_ch_400_strand.fast5	b104cb58-c573-40aa-96d2-db6881222f5e	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	400	35182.47425	3.6005	2880	True	0.0	2880	3.6005	2880	1564	8.546	-0.0018	filtered_out	-1.0	-1.0	0.0	barcode04	84.50980377197266	RAB04_var1	84.50980377197266	63.92156982421875	42	50	0	47	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81036_ch_406_strand.fast5	6baa6659-f3f8-4033-8bab-af6c018edc1b	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	406	34092.99575	1.152	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81088_ch_455_strand.fast5	57a9843d-7085-43d8-b723-95a507be6fdd	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	455	39994.0845	3.58675	2831	True	0.048	2831	3.53875	2831	1562	8.297	-0.0011	filtered_out	-1.0	-1.0	0.0	barcode05	66.82353210449219	RAB05_var2	22.86274528503418	66.82353210449219	55	53	2	48	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81103_ch_191_strand.fast5	15f63e44-c16f-41db-8752-a6fa78fdb74d	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	191	26797.95475	1.25725	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81129_ch_135_strand.fast5	ff198489-a39a-414c-8c25-3e44efe63a54	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	135	37010.7595	4.6685	3734	False	0.0	3734	4.6685	3734	1271	4.244	-0.0014	filtered_out	-1.0	-1.0	0.0	unclassified	34.22641372680664	LWB08_var2	34.22641372680664	30.075471878051758	8	35	26	40	LBW	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8134_ch_472_strand.fast5	5444750e-3ede-4ffe-b82c-f7be97936f2e	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	472	2405.6865	1.0135	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81354_ch_399_strand.fast5	e9f87391-910f-442b-9e05-d0afc66b03c6	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	399	53294.1635	1.08925	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81591_ch_214_strand.fast5	8b06bde6-fe3b-433f-b9ed-4830c18f30cc	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	214	26722.4575	1.085	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81667_ch_389_strand.fast5	1ec48a12-ee2e-4be0-82e4-bb64bc4a160b	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	389	36983.957	3.62425	2850	True	0.0615	2850	3.56275	2850	1382	9.008	-0.0021	filtered_out	-1.0	-1.0	0.0	barcode11	61.64706039428711	RAB11_var2	61.64706039428711	6.078431606292725	48	48	9	47	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81701_ch_481_strand.fast5	90163068-98b1-411d-81cd-2aa9fc4c77ae	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	481	45710.3885	3.9885	3190	True	0.0	3190	3.9885	3190	1555	7.265	-0.0019	filtered_out	-1.0	-1.0	0.0	unclassified	48.235294342041016	RAB01_var2	48.235294342041016	27.294116973876953	52	56	1	46	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81950_ch_406_strand.fast5	3dd7a0de-07a7-45b1-bca1-f6cdc841d6e1	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	406	34522.233	3.51225	2772	True	0.04625	2772	3.466	2772	1558	7.871	-0.0013	filtered_out	-1.0	-1.0	0.0	barcode07	81.96078491210938	RAB07_var1	55.882354736328125	81.96078491210938	47	46	0	45	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_81951_ch_56_strand.fast5	19b886a8-05c8-4a4c-bcca-7d2357754989	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	56	58196.43875	3.8	2927	True	0.14125	2927	3.65875	2927	1517	8.779	-0.0021	filtered_out	-1.0	-1.0	0.0	barcode05	83.7254867553711	RAB05_var2	83.7254867553711	23.72549057006836	27	50	102	32	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_82064_ch_160_strand.fast5	00292d21-b719-45dd-8fcc-766ae6e6cbbe	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	160	25440.65925	1.04525	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_82190_ch_214_strand.fast5	bc2ab8ec-5aae-4e8f-9101-9485d6fcaf89	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	214	26952.369	1.11375	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_82238_ch_207_strand.fast5	0734161d-88e4-497d-86f2-8f67fbed739f	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	207	41941.03775	1.07475	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_82368_ch_406_strand.fast5	97154fe6-1ed2-4587-a271-6c04feb5166f	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	406	34717.16625	1.14175	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_82471_ch_199_strand.fast5	867935f8-7885-4ab7-867f-c920c4c58d8d	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	199	45229.979	3.65075	2784	True	0.1705	2784	3.48025	2784	1554	8.768	-0.0014	filtered_out	-1.0	-1.0	0.0	barcode07	76.19607543945312	RAB07_var1	76.19607543945312	52.74509811401367	42	47	1	43	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_82569_ch_111_strand.fast5	db3b0ba3-ce20-4826-a0b4-e4235be6cc85	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	111	48147.22225	4.038	3101	True	0.161	3101	3.877	3101	1608	8.681	-0.0023	filtered_out	-1.0	-1.0	0.0	barcode06	66.50980377197266	RAB06_var1	66.50980377197266	62.86274337768555	52	46	2	55	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_82608_ch_103_strand.fast5	ecfe4abc-10c7-441e-9747-edbc6e82218e	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	103	28271.205	1.14775	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8283_ch_398_strand.fast5	246d0a11-2fa2-46c7-a454-aa04f620ba69	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	398	2066.427	12.32075	9856	False	0.0	9856	12.32075	9856	3775	4.745	-0.0016	no_match	-1.0	-1.0	0.0	unclassified	36.25640869140625	NB03_var1	36.25640869140625	19.77777862548828	69	30	66	24	NB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8293_ch_448_strand.fast5	83970d14-fa94-460b-a871-1cc1080b0aaa	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	448	2425.2025	1.19775	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8310_ch_15_strand.fast5	ab18400c-1799-4b06-91ab-143d79875038	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	15	1991.1395	1.33375	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_83117_ch_24_strand.fast5	94b9bd2f-6676-4d80-817e-9f2076b5b854	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	24	50823.767	2.33975	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8323_ch_392_strand.fast5	b7f57af8-a365-46dc-b952-af089437a305	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	392	1283.30925	1.10175	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8328_ch_160_strand.fast5	682c4174-86e3-4eb2-a222-9a7aca96bcbc	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	160	2278.9165	5.222	4177	False	0.0	4177	5.222	4177	910	4.086	-0.0024	filtered_out	-1.0	-1.0	0.0	unclassified	34.74509811401367	RAB11_var1	34.74509811401367	20.509803771972656	111	30	94	44	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_83299_ch_136_strand.fast5	503e992d-d563-46ae-bcff-00c1987839f1	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	136	24236.16625	1.061	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_83630_ch_183_strand.fast5	7e730bfe-8383-4679-829d-98d13085330a	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	183	45496.88025	3.6125	2890	False	0.0	2890	3.6125	2890	1584	6.309	-0.0016	filtered_out	-1.0	-1.0	0.0	unclassified	55.3725471496582	RAB11_var1	55.3725471496582	40.117645263671875	51	44	2	51	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_83669_ch_214_strand.fast5	7ca375c6-058c-43c0-990c-b9fed3836498	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	214	27480.69775	1.05225	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_83862_ch_481_strand.fast5	9e547dcd-5443-4bb3-90a1-dcfbddf5af1e	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	481	46252.1485	3.59275	2861	True	0.016	2861	3.57675	2861	1552	8.923	-0.0016	filtered_out	-1.0	-1.0	0.0	barcode11	78.31372833251953	RAB11_var2	78.31372833251953	57.64706039428711	50	50	2	51	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_83871_ch_176_strand.fast5	933a340f-efd2-4a66-a3e6-c325e505a7ef	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	176	27799.97375	1.058	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_83884_ch_180_strand.fast5	762c7b16-c701-424a-918c-8aee49abc118	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	180	6970.15125	1.07175	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8399_ch_312_strand.fast5	53f713ac-67de-427b-a5e7-1b9a8f9709fb	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	312	1846.0515	3.795	2972	True	0.07975	2972	3.71525	2972	1576	9.775	-0.0018	filtered_out	-1.0	-1.0	0.0	barcode05	90.5882339477539	RAB05_var1	90.5882339477539	86.35294342041016	53	48	3	51	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_84031_ch_382_strand.fast5	c262998c-1036-47d3-8c08-19212128539a	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	382	50332.5875	4.18475	3260	True	0.1095	3260	4.07525	3260	1624	9.697	-0.0017	filtered_out	-1.0	-1.0	0.0	barcode09	76.19607543945312	RAB09_var2	76.19607543945312	50.19607925415039	54	49	1	46	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_84122_ch_206_strand.fast5	3388eb08-93fb-45a5-bae4-7d7674ed9d7a	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	206	28051.17625	3.37725	2676	True	0.03175	2676	3.3455	2676	1099	7.061	-0.0013	filtered_out	-1.0	-1.0	0.0	unclassified	51.764705657958984	RAB09_var1	51.764705657958984	11.215685844421387	45	51	7	49	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_84182_ch_399_strand.fast5	d95caae0-b8a7-47e0-b2a3-b131636e4c80	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	399	54914.29125	3.78	3001	True	0.02825	3001	3.75175	3001	1623	7.937	-0.0019	filtered_out	-1.0	-1.0	0.0	barcode10	86.82353210449219	RAB10_var2	55.2156867980957	86.82353210449219	48	52	0	51	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_84378_ch_101_strand.fast5	51647673-b1ab-4bce-84d1-901da3f58166	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	101	41608.9935	3.83525	2955	True	0.14075	2955	3.6945	2955	1563	7.738	-0.0019	filtered_out	-1.0	-1.0	0.0	unclassified	54.6274528503418	RAB02_var1	34.66666793823242	54.6274528503418	52	49	3	50	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_84481_ch_144_strand.fast5	83fa0358-85ed-4aa4-b62d-a0238925612f	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	144	57133.18975	1.2185	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8459_ch_191_strand.fast5	e84f3395-5b05-439f-8a17-6a3ad6483a79	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	191	2030.20525	1.159	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_8478_ch_302_strand.fast5	89afe19d-435a-4b14-a60b-87b617e7586e	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	302	2261.516	3.49625	2771	True	0.03225	2771	3.464	2771	1606	10.079	-0.0011	filtered_out	-1.0	-1.0	0.0	barcode06	86.90196228027344	RAB06_var2	61.60784149169922	86.90196228027344	50	48	2	51	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_84912_ch_439_strand.fast5	03eaaa7c-33c7-4c24-9ef0-8f7232b2a8f9	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	439	42715.085	1.155	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_85009_ch_271_strand.fast5	d5cf2e2c-f9db-416b-a4d1-8262085aebb3	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	271	38559.92575	4.44575	3549	True	0.00925	3549	4.4365	3549	1618	8.287	-0.0014	filtered_out	-1.0	-1.0	0.0	barcode01	69.2549057006836	RAB01_var1	69.2549057006836	57.01960754394531	57	47	7	53	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_85212_ch_42_strand.fast5	55dcb5b9-5d46-4a27-8310-84e9aa9ef9d3	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	42	25897.14975	2.83625	2228	False	0.051	2228	2.78525	2228	1261	6.89	-0.0018	filtered_out	-1.0	-1.0	0.0	unclassified	41.960784912109375	RAB07_var1	41.960784912109375	8.039216041564941	47	54	101	46	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_85375_ch_256_strand.fast5	12515ab5-c4df-4e0d-9fe0-6200c4a5ea96	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	256	36887.603	8.37825	6702	False	0.0	6702	8.37825	6702	1152	3.758	-0.0022	filtered_out	-1.0	-1.0	0.0	unclassified	40.20000076293945	BC46_var2	40.20000076293945	8.03389835357666	75	41	0	44	BC	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_85376_ch_481_strand.fast5	223f6459-d11a-479a-b0f2-a835458e77a0	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	481	46651.7235	1.1435	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_85579_ch_59_strand.fast5	5284db90-77b9-45ba-948b-bdb360ada179	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	59	34707.16925	4.026	3186	True	0.043	3186	3.983	3186	1632	9.93	-0.0015	filtered_out	-1.0	-1.0	0.0	barcode05	75.09803771972656	RAB05_var2	75.09803771972656	57.25490188598633	52	55	0	53	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_85863_ch_160_strand.fast5	61dd55f0-ae97-4f28-8cb1-87462d6973d6	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	160	26809.797	1.08575	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_85874_ch_256_strand.fast5	4b310dae-a7af-4014-bd47-5746f2cfa567	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	256	37038.06225	1.077	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_86068_ch_481_strand.fast5	ab5cea9b-8932-4908-bcf5-af47e13eed01	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	481	46810.189	7.275	5820	False	0.0	5820	7.275	5820	717	3.261	-0.002	filtered_out	-1.0	-1.0	0.0	unclassified	34.039215087890625	RAB02_var1	34.039215087890625	25.764705657958984	111	36	91	33	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_86115_ch_389_strand.fast5	10abadb0-32f1-47ec-a3c8-47318526e76f	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	389	39042.99475	1.07175	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_86289_ch_398_strand.fast5	b404a3b7-4f6d-4bf5-a2b3-09fe6ab5d05f	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	398	38722.26425	3.919	3095	True	0.05025	3095	3.86875	3095	1587	9.13	-0.002	filtered_out	-1.0	-1.0	0.0	barcode01	86.70587921142578	RAB01_var2	51.25490188598633	86.70587921142578	48	55	2	51	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_86323_ch_160_strand.fast5	e565f47b-ddce-462b-99c1-c24619ec0a94	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	160	26977.10575	1.05425	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
